actor_name,actor_name,movies,revenues,costs,gross_profit,return,count
Kim Cattrall,Kim Cattrall,"[https://en.wikipedia.org/wiki/Sex_and_the_City:_The_Movie, https://en.wikipedia.org/wiki/Sex_and_the_City_2]",709800000.0,160000000.0,194900000.0,1.218125,2
Sam Trammell,Sam Trammell,[https://en.wikipedia.org/wiki/The_Fault_in_Our_Stars_(film)],307200000.0,12000000.0,141600000.0,11.8,1
Charlie Day,Charlie Day,"[https://en.wikipedia.org/wiki/Going_the_Distance_(2010_film), https://en.wikipedia.org/wiki/Horrible_Bosses, https://en.wikipedia.org/wiki/Horrible_Bosses_2, https://en.wikipedia.org/wiki/Pacific_Rim_(film)]",770400000.0,314000000.0,71200000.0,0.226751592357,4
Jessica Barth,Jessica Barth,[https://en.wikipedia.org/wiki/Ted_2],216700000.0,68000000.0,40350000.0,0.593382352941,1
Brian Boland,Brian Boland,[https://en.wikipedia.org/wiki/Paranormal_Activity_2],177500000.0,3000000.0,85750000.0,28.5833333333,1
Robert Loggia,Robert Loggia,[https://en.wikipedia.org/wiki/Independence_Day_(1996_film)],817400000.0,75000000.0,333700000.0,4.44933333333,1
Roxane Mesquida,Roxane Mesquida,"[https://en.wikipedia.org/wiki/Kaboom_(film), https://en.wikipedia.org/wiki/Kiss_of_the_Damned]",0.0,0.0,0.0,,2
Ronny Cox,Ronny Cox,[https://en.wikipedia.org/wiki/RoboCop_(1987_film)],53400000.0,13000000.0,13700000.0,1.05384615385,1
Darren Criss,Darren Criss,"[https://en.wikipedia.org/wiki/Girl_Most_Likely, https://en.wikipedia.org/wiki/Glee:_The_3D_Concert_Movie]",18700000.0,9000000.0,350000.0,0.0388888888889,2
Shameik Moore,Shameik Moore,[https://en.wikipedia.org/wiki/Dope_(2015_film)],18000000.0,7000000.0,2000000.0,0.285714285714,1
Robbie Amell,Robbie Amell,"[https://en.wikipedia.org/wiki/Max_(2015_film), https://en.wikipedia.org/wiki/Nine_Lives_(2016_film), https://en.wikipedia.org/wiki/The_Duff]",131700000.0,58500000.0,7350000.0,0.125641025641,3
DeRay Davis,DeRay Davis,[https://en.wikipedia.org/wiki/21_Jump_Street_(film)],201500000.0,55000000.0,45750000.0,0.831818181818,1
Johnny Depp,Johnny Depp,"[https://en.wikipedia.org/wiki/A_Nightmare_on_Elm_Street_(1984_film), https://en.wikipedia.org/wiki/Alice_in_Wonderland_(2010_film), https://en.wikipedia.org/wiki/Black_Mass_(film), https://en.wikipedia.org/wiki/Dark_Shadows_(film), https://en.wikipedia.org/wiki/Into_the_Woods_(film), https://en.wikipedia.org/wiki/Mortdecai_(film), https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_At_World%27s_End, https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_On_Stranger_Tides, https://en.wikipedia.org/wiki/Rango_(2011_film), https://en.wikipedia.org/wiki/The_Lone_Ranger_(2013_film), https://en.wikipedia.org/wiki/The_Rum_Diary_(film), https://en.wikipedia.org/wiki/The_Tourist_(2010_film), https://en.wikipedia.org/wiki/Transcendence_(2014_film)]",4576000000.0,1748300000.0,539700000.0,0.308699879883,13
Ryan Guzman,Ryan Guzman,"[https://en.wikipedia.org/wiki/Everybody_Wants_Some!!_(film), https://en.wikipedia.org/wiki/Step_Up:_All_In, https://en.wikipedia.org/wiki/Step_Up_Revolution, https://en.wikipedia.org/wiki/The_Boy_Next_Door_(film)]",293100000.0,92000000.0,54550000.0,0.592934782609,4
Thandie Newton,Thandie Newton,"[https://en.wikipedia.org/wiki/For_Colored_Girls, https://en.wikipedia.org/wiki/Good_Deeds, https://en.wikipedia.org/wiki/The_Chronicles_of_Riddick]",189400000.0,140000000.0,-45300000.0,-0.323571428571,3
Sterling Beaumon,Sterling Beaumon,[https://en.wikipedia.org/wiki/The_Pretty_One],0.0,0.0,0.0,,1
Louis C.K.,Louis C.K.,"[https://en.wikipedia.org/wiki/Blue_Jasmine, https://en.wikipedia.org/wiki/The_Secret_Life_of_Pets]",973000000.0,93000000.0,393500000.0,4.2311827957,2
Josh Stewart,Josh Stewart,[https://en.wikipedia.org/wiki/The_Collection_(film)],8900000.0,10000000.0,-5550000.0,-0.555,1
David Krumholtz,David Krumholtz,[https://en.wikipedia.org/wiki/Sausage_Party],140700000.0,19000000.0,51350000.0,2.70263157895,1
Christina Milian,Christina Milian,[https://en.wikipedia.org/wiki/Baggage_Claim_(film)],22456509.0,8500000.0,2728254.5,0.320971117647,1
Sandrine Holt,Sandrine Holt,[https://en.wikipedia.org/wiki/Underworld:_Awakening],160100000.0,70000000.0,10050000.0,0.143571428571,1
Emma Stone,Emma Stone,"[https://en.wikipedia.org/wiki/Aloha_(film), https://en.wikipedia.org/wiki/Crazy,_Stupid,_Love., https://en.wikipedia.org/wiki/Easy_A, https://en.wikipedia.org/wiki/Gangster_Squad_(film), https://en.wikipedia.org/wiki/La_La_Land_(film), https://en.wikipedia.org/wiki/Magic_in_the_Moonlight, https://en.wikipedia.org/wiki/Marmaduke_(film), https://en.wikipedia.org/wiki/Movie_43, https://en.wikipedia.org/wiki/Paper_Man_(2009_film), https://en.wikipedia.org/wiki/The_Amazing_Spider-Man_(2012_film), https://en.wikipedia.org/wiki/The_Amazing_Spider-Man_2, https://en.wikipedia.org/wiki/The_Croods, https://en.wikipedia.org/wiki/The_Help_(film)]",3130600000.0,862800000.0,702500000.0,0.814209550301,13
Queen Latifah,Queen Latifah,"[https://en.wikipedia.org/wiki/Barbershop_2:_Back_in_Business, https://en.wikipedia.org/wiki/Ice_Age:_Collision_Course, https://en.wikipedia.org/wiki/Ice_Age:_Continental_Drift, https://en.wikipedia.org/wiki/Ice_Age:_Dawn_of_the_Dinosaurs, https://en.wikipedia.org/wiki/Joyful_Noise_(film), https://en.wikipedia.org/wiki/Just_Wright, https://en.wikipedia.org/wiki/Miracles_from_Heaven_(film), https://en.wikipedia.org/wiki/The_Dilemma, https://en.wikipedia.org/wiki/Valentine%27s_Day_(2010_film)]",2650428376.0,492000000.0,833214188.0,1.69352477236,9
Bokuzen Hidari,Bokuzen Hidari,[https://en.wikipedia.org/wiki/Seven_Samurai],0.0,0.0,0.0,,1
Ana de Armas,Ana de Armas,"[https://en.wikipedia.org/wiki/Hands_of_Stone, https://en.wikipedia.org/wiki/War_Dogs_(2016_film)]",91200000.0,60000000.0,-14400000.0,-0.24,2
Ming-Na Wen,Ming-Na Wen,[https://en.wikipedia.org/wiki/The_Darkness_(film)],10900000.0,4000000.0,1450000.0,0.3625,1
Erik Knudsen,Erik Knudsen,[https://en.wikipedia.org/wiki/Scream_4],97100000.0,40000000.0,8550000.0,0.21375,1
Mandy Moore,Mandy Moore,[https://en.wikipedia.org/wiki/Tangled_(2010_film)],591800000.0,260000000.0,35900000.0,0.138076923077,1
Jenna Fischer,Jenna Fischer,"[https://en.wikipedia.org/wiki/A_Little_Help, https://en.wikipedia.org/wiki/Hall_Pass_(film), https://en.wikipedia.org/wiki/Solitary_Man_(film)]",88224782.0,51000000.0,-6887609.0,-0.135051156863,3
Stephen McHattie,Stephen McHattie,[https://en.wikipedia.org/wiki/The_Tall_Man_(2012_film)],5212903.0,18200000.0,-15593548.5,-0.856788379121,1
Verónica Echegui,Verónica Echegui,[https://en.wikipedia.org/wiki/The_Cold_Light_of_Day_(2012_film)],16900000.0,20000000.0,-11550000.0,-0.5775,1
Stephen Amell,Stephen Amell,[https://en.wikipedia.org/wiki/Teenage_Mutant_Ninja_Turtles:_Out_of_the_Shadows],245600000.0,135000000.0,-12200000.0,-0.0903703703704,1
Thomas McDonell,Thomas McDonell,"[https://en.wikipedia.org/wiki/Fun_Size, https://en.wikipedia.org/wiki/Prom_(film)]",21500000.0,22000000.0,-11250000.0,-0.511363636364,2
Dave England,Dave England,"[https://en.wikipedia.org/wiki/Jackass_3-D, https://en.wikipedia.org/wiki/Jackass_Number_Two]",256300000.0,31500000.0,96650000.0,3.06825396825,2
Thomas Lennon,Thomas Lennon,[https://en.wikipedia.org/wiki/Hell_Baby],8785.0,2500000.0,-2495607.5,-0.998243,1
Jack Davenport,Jack Davenport,[https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_At_World%27s_End],963400000.0,300000000.0,181700000.0,0.605666666667,1
Nate Torrence,Nate Torrence,"[https://en.wikipedia.org/wiki/She%27s_Out_of_My_League, https://en.wikipedia.org/wiki/Zootopia]",1073800000.0,170000000.0,366900000.0,2.15823529412,2
Gina Gershon,Gina Gershon,[https://en.wikipedia.org/wiki/Killer_Joe_(film)],3700000.0,10000000.0,-8150000.0,-0.815,1
Joel David Moore,Joel David Moore,"[https://en.wikipedia.org/wiki/CBGB_(film), https://en.wikipedia.org/wiki/Shark_Night_3D]",40136479.0,25000000.0,-4931760.5,-0.19727042,2
Ambyr Childers,Ambyr Childers,[https://en.wikipedia.org/wiki/We_Are_What_We_Are_(2013_film)],0.0,0.0,0.0,,1
Johnny Knoxville,Johnny Knoxville,"[https://en.wikipedia.org/wiki/Elvis_%26_Nixon, https://en.wikipedia.org/wiki/Jackass_3-D, https://en.wikipedia.org/wiki/Jackass_Number_Two, https://en.wikipedia.org/wiki/Jackass_Presents:_Bad_Grandpa, https://en.wikipedia.org/wiki/Men_in_Black_II, https://en.wikipedia.org/wiki/Movie_43, https://en.wikipedia.org/wiki/The_Last_Stand_(2013_film)]",932000000.0,241500000.0,224500000.0,0.929606625259,7
Malin Åkerman,Malin Åkerman,"[https://en.wikipedia.org/wiki/CBGB_(film), https://en.wikipedia.org/wiki/Happythankyoumoreplease, https://en.wikipedia.org/wiki/Rock_of_Ages_(2012_film), https://en.wikipedia.org/wiki/Stolen_(2012_film), https://en.wikipedia.org/wiki/The_Romantics_(film), https://en.wikipedia.org/wiki/Wanderlust_(2012_film)]",101691566.0,149500000.0,-98654217.0,-0.659894428094,6
Aziz Ansari,Aziz Ansari,"[https://en.wikipedia.org/wiki/30_Minutes_or_Less, https://en.wikipedia.org/wiki/Epic_(2013_film)]",308900000.0,121000000.0,33450000.0,0.276446280992,2
Rebecca Lawrence,Rebecca Lawrence,[https://en.wikipedia.org/wiki/The_Romantics_(film)],123820.0,4500000.0,-4438090.0,-0.986242222222,1
Stanley Tucci,Stanley Tucci,"[https://en.wikipedia.org/wiki/Burlesque_(2010_musical_film), https://en.wikipedia.org/wiki/Captain_America:_The_First_Avenger, https://en.wikipedia.org/wiki/Easy_A, https://en.wikipedia.org/wiki/Gambit_(2012_film), https://en.wikipedia.org/wiki/Jack_the_Giant_Slayer, https://en.wikipedia.org/wiki/Margin_Call_(film), https://en.wikipedia.org/wiki/Percy_Jackson:_Sea_of_Monsters, https://en.wikipedia.org/wiki/Some_Velvet_Morning_(film), https://en.wikipedia.org/wiki/The_Fifth_Estate_(film), https://en.wikipedia.org/wiki/The_Hunger_Games:_Catching_Fire, https://en.wikipedia.org/wiki/The_Hunger_Games:_Mockingjay_%E2%80%93_Part_1, https://en.wikipedia.org/wiki/The_Hunger_Games_(film), https://en.wikipedia.org/wiki/Transformers:_Age_of_Extinction, https://en.wikipedia.org/wiki/Wild_Card_(2015_film)]",4458147751.0,1082500000.0,1146573875.5,1.05919064711,14
John Noble,John Noble,[https://en.wikipedia.org/wiki/Superman:_Unbound],0.0,0.0,0.0,,1
Scottie Thompson,Scottie Thompson,[https://en.wikipedia.org/wiki/Skyline_(film)],78693371.0,10000000.0,29346685.5,2.93466855,1
Jason Segel,Jason Segel,"[https://en.wikipedia.org/wiki/Bad_Teacher, https://en.wikipedia.org/wiki/Despicable_Me, https://en.wikipedia.org/wiki/Gulliver%27s_Travels_(2010_film), https://en.wikipedia.org/wiki/Jeff,_Who_Lives_at_Home, https://en.wikipedia.org/wiki/Sex_Tape_(film), https://en.wikipedia.org/wiki/The_Five-Year_Engagement, https://en.wikipedia.org/wiki/The_Muppets_(film), https://en.wikipedia.org/wiki/This_Is_40]",1434400000.0,358500000.0,358700000.0,1.00055788006,8
Michael Bolten,Michael Bolten,"[https://en.wikipedia.org/wiki/Letters_to_God, https://en.wikipedia.org/wiki/Possibility_Pictures]",5817786.0,6000000.0,-3091107.0,-0.5151845,2
Robert Pine,Robert Pine,[https://en.wikipedia.org/wiki/Mother%27s_Day_(2016_film)],43800000.0,25000000.0,-3100000.0,-0.124,1
Andy Richter,Andy Richter,"[https://en.wikipedia.org/wiki/Madagascar:_Escape_2_Africa, https://en.wikipedia.org/wiki/Madagascar_3:_Europe%27s_Most_Wanted]",1350800000.0,295000000.0,380400000.0,1.28949152542,2
Omar Benson Miller,Omar Benson Miller,[https://en.wikipedia.org/wiki/The_Sorcerer%27s_Apprentice_(2010_film)],215300000.0,150000000.0,-42350000.0,-0.282333333333,1
Xzibit,Xzibit,[https://en.wikipedia.org/wiki/Hoodwinked!],110000000.0,8000000.0,47000000.0,5.875,1
Julia Roberts,Julia Roberts,"[https://en.wikipedia.org/wiki/August:_Osage_County_(film), https://en.wikipedia.org/wiki/Eat_Pray_Love, https://en.wikipedia.org/wiki/Larry_Crowne, https://en.wikipedia.org/wiki/Mirror_Mirror_(film), https://en.wikipedia.org/wiki/Money_Monster, https://en.wikipedia.org/wiki/Mother%27s_Day_(2016_film), https://en.wikipedia.org/wiki/Valentine%27s_Day_(2010_film)]",887400000.0,316000000.0,127700000.0,0.404113924051,7
Scott Adkins,Scott Adkins,"[https://en.wikipedia.org/wiki/Criminal_(2016_film), https://en.wikipedia.org/wiki/The_Legend_of_Hercules]",100100000.0,101500000.0,-51450000.0,-0.506896551724,2
Jayma Mays,Jayma Mays,"[https://en.wikipedia.org/wiki/Paul_Blart:_Mall_Cop, https://en.wikipedia.org/wiki/The_Smurfs_(film), https://en.wikipedia.org/wiki/The_Smurfs_2]",1094500000.0,241000000.0,306250000.0,1.27074688797,3
Wendy Raquel Robinson,Wendy Raquel Robinson,[https://en.wikipedia.org/wiki/35_and_Ticking],0.0,0.0,0.0,,1
Taissa Farmiga,Taissa Farmiga,[https://en.wikipedia.org/wiki/The_Bling_Ring],19100000.0,8000000.0,1550000.0,0.19375,1
RZA,RZA,"[https://en.wikipedia.org/wiki/Brick_Mansions, https://en.wikipedia.org/wiki/The_Man_with_the_Iron_Fists]",88700000.0,38000000.0,6350000.0,0.167105263158,2
Doug Jones,Doug Jones,"[https://en.wikipedia.org/wiki/John_Dies_at_the_End_(film), https://en.wikipedia.org/wiki/Legion_(2010_film)]",68041951.0,27000000.0,7020975.5,0.26003612963,2
Aimee Teegarden,Aimee Teegarden,"[https://en.wikipedia.org/wiki/Prom_(film), https://en.wikipedia.org/wiki/Rings_(2016_film)]",41900000.0,33000000.0,-12050000.0,-0.365151515152,2
Sean Gunn,Sean Gunn,[https://en.wikipedia.org/wiki/Super_(2010_American_film)],422618.0,2500000.0,-2288691.0,-0.9154764,1
Max Burkholder,Max Burkholder,[https://en.wikipedia.org/wiki/The_Purge],89300000.0,3000000.0,41650000.0,13.8833333333,1
Katey Sagal,Katey Sagal,[https://en.wikipedia.org/wiki/Pitch_Perfect_2],287500000.0,29000000.0,114750000.0,3.95689655172,1
Troy Garity,Troy Garity,[https://en.wikipedia.org/wiki/Barbershop_2:_Back_in_Business],66000000.0,30000000.0,3000000.0,0.1,1
David Zayas,David Zayas,"[https://en.wikipedia.org/wiki/Annie_(2014_film), https://en.wikipedia.org/wiki/Skyline_(film), https://en.wikipedia.org/wiki/The_Expendables_(2010_film)]",486993371.0,157000000.0,86496685.5,0.550934302548,3
Adam Carolla,Adam Carolla,[https://en.wikipedia.org/wiki/Road_Hard],0.0,0.0,0.0,,1
Sean 'P. Diddy' Combs,Sean 'P. Diddy' Combs,[https://en.wikipedia.org/wiki/I%27m_Still_Here_(2010_film)],0.0,0.0,0.0,,1
Sean Marquette,Sean Marquette,"[https://en.wikipedia.org/wiki/Friend_Request, https://en.wikipedia.org/wiki/High_School_(2012_film)]",139034.0,10000000.0,-9930483.0,-0.9930483,2
Merry Clayton,Merry Clayton,[https://en.wikipedia.org/wiki/20_Feet_from_Stardom],5800000.0,1000000.0,1900000.0,1.9,1
Polly Bergen,Polly Bergen,[https://en.wikipedia.org/wiki/Struck_by_Lightning_(2012_film)],28378.0,1300000.0,-1285811.0,-0.989085384615,1
Alexa PenaVega,Alexa PenaVega,[https://en.wikipedia.org/wiki/Do_You_Believe%3F_(film)],14400000.0,2300000.0,4900000.0,2.13043478261,1
Tamala Jones,Tamala Jones,[https://en.wikipedia.org/wiki/35_and_Ticking],0.0,0.0,0.0,,1
Alessandro Nivola,Alessandro Nivola,"[https://en.wikipedia.org/wiki/Devil%27s_Knot_(film), https://en.wikipedia.org/wiki/Janie_Jones_(film)]",2000000.0,15000000.0,-14000000.0,-0.933333333333,2
Kether Donohue,Kether Donohue,[https://en.wikipedia.org/wiki/The_Bay_(film)],0.0,0.0,0.0,,1
Corey Sevier,Corey Sevier,[https://en.wikipedia.org/wiki/Apartment_1303_3D],3363093.0,5000000.0,-3318453.5,-0.6636907,1
Harvey Keitel,Harvey Keitel,[https://en.wikipedia.org/wiki/Little_Fockers],310700000.0,100000000.0,55350000.0,0.5535,1
Riz Ahmed,Riz Ahmed,"[https://en.wikipedia.org/wiki/Jason_Bourne_(film), https://en.wikipedia.org/wiki/Nightcrawler_(film)]",465800000.0,128500000.0,104400000.0,0.812451361868,2
Debra Winger,Debra Winger,[https://en.wikipedia.org/wiki/Lola_Versus],0.0,0.0,0.0,,1
Nikki Blonsky,Nikki Blonsky,[https://en.wikipedia.org/wiki/Waiting_for_Forever],25517.0,5000000.0,-4987241.5,-0.9974483,1
Julianne Michelle,Julianne Michelle,[https://en.wikipedia.org/wiki/Apartment_1303_3D],3363093.0,5000000.0,-3318453.5,-0.6636907,1
Brendan Coyle,Brendan Coyle,[https://en.wikipedia.org/wiki/Me_Before_You_(film)],207900000.0,20000000.0,83950000.0,4.1975,1
Sharon Leal,Sharon Leal,"[https://en.wikipedia.org/wiki/Addicted_(2014_film), https://en.wikipedia.org/wiki/Why_Did_I_Get_Married%3F, https://en.wikipedia.org/wiki/Why_Did_I_Get_Married_Too%3F]",77595852.0,25000000.0,13797926.0,0.55191704,3
Jackie Earle Haley,Jackie Earle Haley,"[https://en.wikipedia.org/wiki/A_Nightmare_on_Elm_Street_(2010_film), https://en.wikipedia.org/wiki/Dark_Shadows_(film), https://en.wikipedia.org/wiki/London_Has_Fallen, https://en.wikipedia.org/wiki/Parkland_(film), https://en.wikipedia.org/wiki/The_Birth_of_a_Nation_(2016_film)]",584812181.0,263500000.0,28906090.5,0.109700533207,5
Julia Garner,Julia Garner,"[https://en.wikipedia.org/wiki/The_Last_Exorcism_Part_II, https://en.wikipedia.org/wiki/We_Are_What_We_Are_(2013_film)]",15100000.0,5000000.0,2550000.0,0.51,2
Franka Potente,Franka Potente,[https://en.wikipedia.org/wiki/The_Conjuring_2],320300000.0,40000000.0,120150000.0,3.00375,1
Diogo Morgado,Diogo Morgado,[https://en.wikipedia.org/wiki/Son_of_God_(film)],67800000.0,22000000.0,11900000.0,0.540909090909,1
Rhys Ifans,Rhys Ifans,"[https://en.wikipedia.org/wiki/Greenberg_(film), https://en.wikipedia.org/wiki/Nanny_McPhee_Returns, https://en.wikipedia.org/wiki/Passion_Play_(film), https://en.wikipedia.org/wiki/Serena_(2014_film), https://en.wikipedia.org/wiki/She%27s_Funny_That_Way, https://en.wikipedia.org/wiki/Snowden_(film), https://en.wikipedia.org/wiki/The_Amazing_Spider-Man_(2012_film), https://en.wikipedia.org/wiki/The_Five-Year_Engagement]",950554790.0,400000000.0,75277395.0,0.1881934875,8
Adam Levine,Adam Levine,[https://en.wikipedia.org/wiki/Can_a_Song_Save_Your_Life%3F],63500000.0,8000000.0,23750000.0,2.96875,1
and James Woods,and James Woods,[https://en.wikipedia.org/wiki/Officer_Down],0.0,0.0,0.0,,1
Doona Bae,Doona Bae,[https://en.wikipedia.org/wiki/Cloud_Atlas_(film)],130500000.0,128500000.0,-63250000.0,-0.492217898833,1
Keira Knightley,Keira Knightley,"[https://en.wikipedia.org/wiki/Can_a_Song_Save_Your_Life%3F, https://en.wikipedia.org/wiki/Everest_(2015_film), https://en.wikipedia.org/wiki/Jack_Ryan:_Shadow_Recruit, https://en.wikipedia.org/wiki/Laggies, https://en.wikipedia.org/wiki/Never_Let_Me_Go_(2010_film), https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_At_World%27s_End, https://en.wikipedia.org/wiki/Seeking_a_Friend_for_the_End_of_the_World]",1384900000.0,448000000.0,244450000.0,0.545647321429,7
Alexa Davalos,Alexa Davalos,"[https://en.wikipedia.org/wiki/Clash_of_the_Titans_(2010_film), https://en.wikipedia.org/wiki/The_Chronicles_of_Riddick]",609000000.0,230000000.0,74500000.0,0.323913043478,2
Erin Richards,Erin Richards,[https://en.wikipedia.org/wiki/Open_Grave],0.0,0.0,0.0,,1
Richard T. Jones,Richard T. Jones,"[https://en.wikipedia.org/wiki/Atlas_Shrugged:_Part_II, https://en.wikipedia.org/wiki/Why_Did_I_Get_Married%3F, https://en.wikipedia.org/wiki/Why_Did_I_Get_Married_Too%3F]",63431905.0,30000000.0,1715952.5,0.0571984166667,3
Kaitlyn Dever,Kaitlyn Dever,"[https://en.wikipedia.org/wiki/Laggies, https://en.wikipedia.org/wiki/Short_Term_12]",1600000.0,1000000.0,-200000.0,-0.2,2
Liam Neeson,Liam Neeson,"[https://en.wikipedia.org/wiki/A_Million_Ways_to_Die_in_the_West, https://en.wikipedia.org/wiki/A_Monster_Calls_(film), https://en.wikipedia.org/wiki/A_Walk_Among_the_Tombstones_(film), https://en.wikipedia.org/wiki/Battleship_(film), https://en.wikipedia.org/wiki/Clash_of_the_Titans_(2010_film), https://en.wikipedia.org/wiki/Non-Stop_(film), https://en.wikipedia.org/wiki/Run_All_Night_(film), https://en.wikipedia.org/wiki/Star_Wars:_Episode_I_%E2%80%93_The_Phantom_Menace, https://en.wikipedia.org/wiki/Taken_(film), https://en.wikipedia.org/wiki/Taken_2, https://en.wikipedia.org/wiki/Taken_3, https://en.wikipedia.org/wiki/The_A-Team_(film), https://en.wikipedia.org/wiki/The_Chronicles_of_Narnia:_Prince_Caspian, https://en.wikipedia.org/wiki/The_Chronicles_of_Narnia:_The_Voyage_of_the_Dawn_Treader, https://en.wikipedia.org/wiki/The_Grey_(film), https://en.wikipedia.org/wiki/The_Next_Three_Days, https://en.wikipedia.org/wiki/The_Nut_Job, https://en.wikipedia.org/wiki/Unknown_(2011_film), https://en.wikipedia.org/wiki/Wrath_of_the_Titans]",4958500000.0,1554400000.0,924850000.0,0.594988419969,19
Raoul Bova,Raoul Bova,[https://en.wikipedia.org/wiki/The_Tourist_(2010_film)],278300000.0,100000000.0,39150000.0,0.3915,1
January Jones,January Jones,"[https://en.wikipedia.org/wiki/American_Wedding, https://en.wikipedia.org/wiki/Unknown_(2011_film), https://en.wikipedia.org/wiki/X-Men:_First_Class]",721149203.0,225000000.0,135574601.5,0.602553784444,3
Mr. Lawrence,Mr. Lawrence,[https://en.wikipedia.org/wiki/The_SpongeBob_Movie:_Sponge_Out_of_Water],323400000.0,74000000.0,87700000.0,1.18513513514,1
Jon Voight,Jon Voight,"[https://en.wikipedia.org/wiki/Getaway_(film), https://en.wikipedia.org/wiki/Zoolander]",72600000.0,46000000.0,-9700000.0,-0.210869565217,2
Judy Geeson,Judy Geeson,[https://en.wikipedia.org/wiki/The_Lords_of_Salem_(film)],1544989.0,1500000.0,-727505.5,-0.485003666667,1
Alex Roe,Alex Roe,"[https://en.wikipedia.org/wiki/Rings_(2016_film), https://en.wikipedia.org/wiki/The_5th_Wave_(film)]",141700000.0,63000000.0,7850000.0,0.124603174603,2
Julie Christie,Julie Christie,"[https://en.wikipedia.org/wiki/Red_Riding_Hood_(2011_film), https://en.wikipedia.org/wiki/The_Company_You_Keep_(film)]",108762162.0,44000000.0,10381081.0,0.235933659091,2
Robert Capron,Robert Capron,"[https://en.wikipedia.org/wiki/Diary_of_a_Wimpy_Kid:_Dog_Days_(film), https://en.wikipedia.org/wiki/Diary_of_a_Wimpy_Kid:_Rodrick_Rules_(film), https://en.wikipedia.org/wiki/Diary_of_a_Wimpy_Kid_(film), https://en.wikipedia.org/wiki/Jakob_Davies]",297600000.0,79000000.0,69800000.0,0.883544303797,4
