0,director_name,movies,revenues,costs,gross_profit,return,count
Christophe Gans,Christophe Gans,"[https://en.wikipedia.org/wiki/Silent_Hill_(film), https://en.wikipedia.org/wiki/Silent_Hill_(film)]",195200000.0,100000000.0,-2400000.0,-0.024,2
Cindy Meehl,Cindy Meehl,[https://en.wikipedia.org/wiki/Buck_(film)],0.0,0.0,0.0,,1
Ross Partridge,Ross Partridge,[https://en.wikipedia.org/wiki/Lamb_(2015_American_film)],0.0,0.0,0.0,,1
Dave Filoni,Dave Filoni,[https://en.wikipedia.org/wiki/Star_Wars:_The_Clone_Wars_(film)],68300000.0,8500000.0,25650000.0,3.01764705882,1
The Hughes brothers,The Hughes brothers,[https://en.wikipedia.org/wiki/The_Book_of_Eli],157107755.0,80000000.0,-1446122.5,-0.01807653125,1
Mabrouk El Mechri,Mabrouk El Mechri,[https://en.wikipedia.org/wiki/The_Cold_Light_of_Day_(2012_film)],16900000.0,20000000.0,-11550000.0,-0.5775,1
Wallace Wolodarsky,Wallace Wolodarsky,[https://en.wikipedia.org/wiki/Sorority_Boys],12500000.0,12000000.0,-5750000.0,-0.479166666667,1
Marcus Raboy,Marcus Raboy,"[https://en.wikipedia.org/wiki/Friday_After_Next, https://en.wikipedia.org/wiki/Janky_Promoters]",33509069.0,20000000.0,-3245465.5,-0.162273275,2
"Adam Ravetch
Sarah Robertson","Adam Ravetch
Sarah Robertson",[https://en.wikipedia.org/wiki/Arctic_Tale],0.0,0.0,0.0,,1
Tim Johnson,Tim Johnson,[https://en.wikipedia.org/wiki/Home_(2015_animated_film)],386000000.0,135000000.0,58000000.0,0.42962962963,1
Damien Dante Wayans,Damien Dante Wayans,[https://en.wikipedia.org/wiki/Dance_Flick],32000000.0,25000000.0,-9000000.0,-0.36,1
Thomas Bezucha,Thomas Bezucha,"[https://en.wikipedia.org/wiki/The_Family_Stone, https://en.wikipedia.org/wiki/Monte_Carlo_(2011_film)]",131983851.0,38000000.0,27991925.5,0.736629618421,2
Roger Spottiswoode,Roger Spottiswoode,[https://en.wikipedia.org/wiki/The_6th_Day],96100000.0,82000000.0,-33950000.0,-0.414024390244,1
Kat Candler,Kat Candler,[https://en.wikipedia.org/wiki/Hellion_(film)],0.0,0.0,0.0,,1
"Alastair Fothergill
Keith Scholey","Alastair Fothergill
Keith Scholey",[https://en.wikipedia.org/wiki/African_Cats],30900000.0,5000000.0,10450000.0,2.09,1
Ilya Naishuller,Ilya Naishuller,[https://en.wikipedia.org/wiki/Hardcore_Henry],14300000.0,2000000.0,5150000.0,2.575,1
Karey Kirkpatrick,Karey Kirkpatrick,[https://en.wikipedia.org/wiki/Imagine_That_(film)],23000000.0,55000000.0,-43500000.0,-0.790909090909,1
Dewey Nicks,Dewey Nicks,[https://en.wikipedia.org/wiki/Slackers_(film)],6413915.0,14000000.0,-10793042.5,-0.770931607143,1
Tommy Lee Jones,Tommy Lee Jones,"[https://en.wikipedia.org/wiki/The_Three_Burials_of_Melquiades_Estrada, https://en.wikipedia.org/wiki/The_Homesman]",12485364.0,31000000.0,-24757318.0,-0.79862316129,2
Maggie Greenwald,Maggie Greenwald,[https://en.wikipedia.org/wiki/Songcatcher],0.0,0.0,0.0,,1
Ed Decter,Ed Decter,[https://en.wikipedia.org/wiki/The_New_Guy],31167388.0,13000000.0,2583694.0,0.198745692308,1
Peter Berg,Peter Berg,"[https://en.wikipedia.org/wiki/The_Rundown, https://en.wikipedia.org/wiki/Friday_Night_Lights_(film), https://en.wikipedia.org/wiki/The_Kingdom_(film), https://en.wikipedia.org/wiki/Hancock_(film), https://en.wikipedia.org/wiki/Battleship_(film), https://en.wikipedia.org/wiki/Lone_Survivor_(film), https://en.wikipedia.org/wiki/Deepwater_Horizon_(film)]",1431100000.0,740000000.0,-24450000.0,-0.0330405405405,7
"Animation:
Tom Sito
Piet Kroon
Live-action:
Robert Farrelly
Peter Farrelly","Animation:
Tom Sito
Piet Kroon
Live-action:
Robert Farrelly
Peter Farrelly",[https://en.wikipedia.org/wiki/Osmosis_Jones],14000000.0,70000000.0,-63000000.0,-0.9,1
David Soren,David Soren,[https://en.wikipedia.org/wiki/Turbo_(film)],282600000.0,127000000.0,14300000.0,0.112598425197,1
Michael Mann,Michael Mann,"[https://en.wikipedia.org/wiki/Ali_(film), https://en.wikipedia.org/wiki/Collateral_(film), https://en.wikipedia.org/wiki/Miami_Vice_(film), https://en.wikipedia.org/wiki/Public_Enemies_(2009_film), https://en.wikipedia.org/wiki/Blackhat_(film)]",703100000.0,477000000.0,-125450000.0,-0.262997903564,5
Chris Renaud,Chris Renaud,[https://en.wikipedia.org/wiki/The_Lorax_(film)],348800000.0,70000000.0,104400000.0,1.49142857143,1
"


Graham Annable
Anthony Stacchi


","


Graham Annable
Anthony Stacchi


",[https://en.wikipedia.org/wiki/The_Boxtrolls],109300000.0,60000000.0,-5350000.0,-0.0891666666667,1
Tony Bill,Tony Bill,[https://en.wikipedia.org/wiki/Flyboys_(film)],17834865.0,60000000.0,-51082567.5,-0.851376125,1
"Dan Cutforth
Jane Lipsitz","Dan Cutforth
Jane Lipsitz",[https://en.wikipedia.org/wiki/Katy_Perry:_Part_of_Me_3D],32726956.0,13000000.0,3363478.0,0.258729076923,1
Paul Schrader,Paul Schrader,"[https://en.wikipedia.org/wiki/Auto_Focus, https://en.wikipedia.org/wiki/Dominion:_Prequel_to_the_Exorcist, https://en.wikipedia.org/wiki/The_Canyons_(film)]",3217165.0,37250000.0,-35641417.5,-0.956816577181,3
Steven Quale,Steven Quale,"[https://en.wikipedia.org/wiki/Final_Destination_5, https://en.wikipedia.org/wiki/Into_the_Storm_(2014_film)]",319600000.0,90000000.0,69800000.0,0.775555555556,2
"


Glenn Ficarra
John Requa


","


Glenn Ficarra
John Requa


","[https://en.wikipedia.org/wiki/Crazy,_Stupid,_Love., https://en.wikipedia.org/wiki/Focus_(2015_film), https://en.wikipedia.org/wiki/Whiskey_Tango_Foxtrot_(film)]",326900000.0,135100000.0,28350000.0,0.209844559585,3
Daniel Lusko,Daniel Lusko,[https://en.wikipedia.org/wiki/Persecuted_(film)],0.0,0.0,0.0,,1
Kenneth Branagh,Kenneth Branagh,"[https://en.wikipedia.org/wiki/As_You_Like_It_(2006_film), https://en.wikipedia.org/wiki/Sleuth_(2007_film), https://en.wikipedia.org/wiki/Thor_(film), https://en.wikipedia.org/wiki/Thor_(film), https://en.wikipedia.org/wiki/Jack_Ryan:_Shadow_Recruit, https://en.wikipedia.org/wiki/Cinderella_(2015_film)]",1577600000.0,455000000.0,333800000.0,0.733626373626,6
Tom Vaughan,Tom Vaughan,"[https://en.wikipedia.org/wiki/Starter_for_10_(film), https://en.wikipedia.org/wiki/What_Happens_in_Vegas, https://en.wikipedia.org/wiki/Extraordinary_Measures]",236170687.0,74287000.0,43798343.5,0.589582881258,3
Burr Steers,Burr Steers,"[https://en.wikipedia.org/wiki/Igby_Goes_Down, https://en.wikipedia.org/wiki/17_Again_(film), https://en.wikipedia.org/wiki/Charlie_St._Cloud_(film), https://en.wikipedia.org/wiki/Pride_and_Prejudice_and_Zombies_(film)]",207809902.0,121000000.0,-17095049.0,-0.141281396694,4
John Polson,John Polson,"[https://en.wikipedia.org/wiki/Swimfan, https://en.wikipedia.org/wiki/Hide_and_Seek_(2005_film)]",157111240.0,35000000.0,43555620.0,1.24444628571,2
Angel Gracia,Angel Gracia,[https://en.wikipedia.org/wiki/From_Prada_to_Nada],0.0,0.0,0.0,,1
Joss Whedon,Joss Whedon,"[https://en.wikipedia.org/wiki/Serenity_(film), https://en.wikipedia.org/wiki/The_Avengers_(2012_film), https://en.wikipedia.org/wiki/Much_Ado_About_Nothing_(2012_film), https://en.wikipedia.org/wiki/Avengers:_Age_of_Ultron, https://en.wikipedia.org/wiki/The_Avengers_(2012_film)]",4481900000.0,795000000.0,1445950000.0,1.81880503145,5
Menno Meyjes,Menno Meyjes,[https://en.wikipedia.org/wiki/Martian_Child],9400000.0,27000000.0,-22300000.0,-0.825925925926,1
Rebecca Miller,Rebecca Miller,"[https://en.wikipedia.org/wiki/Personal_Velocity:_Three_Portraits, https://en.wikipedia.org/wiki/The_Ballad_of_Jack_and_Rose, https://en.wikipedia.org/wiki/The_Private_Lives_of_Pippa_Lee]",1727350.0,1625000.0,-761325.0,-0.468507692308,3
Lee Unkrich,Lee Unkrich,[https://en.wikipedia.org/wiki/Toy_Story_3],1067000000.0,200000000.0,333500000.0,1.6675,1
Jim McKay,Jim McKay,[https://en.wikipedia.org/wiki/Our_Song_(film)],0.0,0.0,0.0,,1
Tom Holland,Tom Holland,[https://en.wikipedia.org/wiki/Fright_Night],24900000.0,7000000.0,5450000.0,0.778571428571,1
Jerome Sable,Jerome Sable,[https://en.wikipedia.org/wiki/Stage_Fright_(2014_film)],0.0,0.0,0.0,,1
Doug Liman,Doug Liman,"[https://en.wikipedia.org/wiki/The_Bourne_Identity_(2002_film), https://en.wikipedia.org/wiki/Mr._%26_Mrs._Smith_(2005_film), https://en.wikipedia.org/wiki/Jumper_(2008_film), https://en.wikipedia.org/wiki/Fair_Game_(2010_film), https://en.wikipedia.org/wiki/Edge_of_Tomorrow_(film)]",1309100000.0,455000000.0,199550000.0,0.438571428571,5
Stephen Frears,Stephen Frears,"[https://en.wikipedia.org/wiki/High_Fidelity_(film), https://en.wikipedia.org/wiki/Philomena_(film), https://en.wikipedia.org/wiki/Florence_Foster_Jenkins_(film)]",191500000.0,71000000.0,24750000.0,0.348591549296,3
George Mihalka,George Mihalka,[https://en.wikipedia.org/wiki/My_Bloody_Valentine_(film)],5672031.0,2300000.0,536015.5,0.233050217391,1
Jean-Jacques Annaud,Jean-Jacques Annaud,[https://en.wikipedia.org/wiki/Enemy_at_the_Gates],97000000.0,68000000.0,-19500000.0,-0.286764705882,1
Ari Sandel,Ari Sandel,[https://en.wikipedia.org/wiki/The_Duff],43500000.0,8500000.0,13250000.0,1.55882352941,1
Marc Schölermann,Marc Schölermann,[https://en.wikipedia.org/wiki/Pathology_(film)],0.0,0.0,0.0,,1
"Chris Weitz
Paul Weitz","Chris Weitz
Paul Weitz",[https://en.wikipedia.org/wiki/About_a_Boy_(film)],130549455.0,30000000.0,35274727.5,1.17582425,1
Gordon Parks,Gordon Parks,[https://en.wikipedia.org/wiki/Shaft_(1971_film)],13000000.0,500000.0,6000000.0,12.0,1
Mike Nichols,Mike Nichols,"[https://en.wikipedia.org/wiki/What_Planet_Are_You_From%3F, https://en.wikipedia.org/wiki/Closer_(film), https://en.wikipedia.org/wiki/Charlie_Wilson%27s_War]",248605027.0,162000000.0,-37697486.5,-0.232700533951,3
Dean Parisot,Dean Parisot,[https://en.wikipedia.org/wiki/RED_2_(film)],148000000.0,84000000.0,-10000000.0,-0.119047619048,1
Julian Farino,Julian Farino,[https://en.wikipedia.org/wiki/The_Oranges_(film)],366377.0,7000000.0,-6816811.5,-0.973830214286,1
Brian Trenchard-Smith,Brian Trenchard-Smith,[https://en.wikipedia.org/wiki/Megiddo:_The_Omega_Code_2],6047691.0,20000000.0,-16976154.5,-0.848807725,1
Matt Aselton,Matt Aselton,[https://en.wikipedia.org/wiki/Gigantic_(2008_film)],0.0,0.0,0.0,,1
Frank Nissen,Frank Nissen,[https://en.wikipedia.org/wiki/Pooh%27s_Heffalump_Movie],52900000.0,20000000.0,6450000.0,0.3225,1
"Aaron Blaise
Robert Walker","Aaron Blaise
Robert Walker",[https://en.wikipedia.org/wiki/Brother_Bear],250400000.0,46000000.0,79200000.0,1.72173913043,1
Todd Louiso,Todd Louiso,[https://en.wikipedia.org/wiki/Hello_I_Must_Be_Going_(2012_film)],0.0,0.0,0.0,,1
Joel Coen,Joel Coen,"[https://en.wikipedia.org/wiki/O_Brother,_Where_Art_Thou%3F, https://en.wikipedia.org/wiki/The_Man_Who_Wasn%27t_There_(2001_film)]",90816623.0,46000000.0,-591688.5,-0.0128627934783,2
John A. Davis,John A. Davis,"[https://en.wikipedia.org/wiki/Jimmy_Neutron:_Boy_Genius_(film), https://en.wikipedia.org/wiki/The_Ant_Bully_(film)]",158200000.0,80000000.0,-900000.0,-0.01125,2
"Richard Glatzer
Wash West","Richard Glatzer
Wash West",[https://en.wikipedia.org/wiki/The_Last_of_Robin_Hood],0.0,0.0,0.0,,1
Michael Rymer,Michael Rymer,[https://en.wikipedia.org/wiki/Queen_of_the_Damned_(film)],45500000.0,35000000.0,-12250000.0,-0.35,1
"


Jarrad Paul
Andrew Mogel


","


Jarrad Paul
Andrew Mogel


",[https://en.wikipedia.org/wiki/The_D_Train],771317.0,3000000.0,-2614341.5,-0.871447166667,1
Peter Bogdanovich,Peter Bogdanovich,[https://en.wikipedia.org/wiki/The_Cat%27s_Meow],3646994.0,7000000.0,-5176503.0,-0.739500428571,1
Anton Corbijn,Anton Corbijn,"[https://en.wikipedia.org/wiki/Control_(2007_film), https://en.wikipedia.org/wiki/The_American_(2010_film)]",76800000.0,26400000.0,12000000.0,0.454545454545,2
Michael Lembeck,Michael Lembeck,"[https://en.wikipedia.org/wiki/The_Santa_Clause_2, https://en.wikipedia.org/wiki/Connie_and_Carla, https://en.wikipedia.org/wiki/The_Santa_Clause_3:_The_Escape_Clause, https://en.wikipedia.org/wiki/The_Santa_Clause_2, https://en.wikipedia.org/wiki/Tooth_Fairy_(2010_film)]",580400000.0,217000000.0,73200000.0,0.33732718894,5
Dominic Sena,Dominic Sena,"[https://en.wikipedia.org/wiki/Gone_in_60_Seconds_(2000_film), https://en.wikipedia.org/wiki/Swordfish_(film), https://en.wikipedia.org/wiki/Whiteout_(2009_film)]",402040867.0,227000000.0,-25979566.5,-0.114447429515,3
"


Josh Gordon
Will Speck


","


Josh Gordon
Will Speck


",[https://en.wikipedia.org/wiki/Blades_of_Glory],145700000.0,61000000.0,11850000.0,0.194262295082,1
Dan Gilroy,Dan Gilroy,[https://en.wikipedia.org/wiki/Nightcrawler_(film)],50300000.0,8500000.0,16650000.0,1.95882352941,1
David Duchovny,David Duchovny,[https://en.wikipedia.org/wiki/House_of_D],388532.0,6000000.0,-5805734.0,-0.967622333333,1
Stiles White,Stiles White,[https://en.wikipedia.org/wiki/Ouija_(2014_film)],103600000.0,5000000.0,46800000.0,9.36,1
Kirsten Sheridan,Kirsten Sheridan,[https://en.wikipedia.org/wiki/August_Rush],65300000.0,25000000.0,7650000.0,0.306,1
Christopher Douglas-Olen Ray,Christopher Douglas-Olen Ray,[https://en.wikipedia.org/wiki/Mega_Shark_Versus_Crocosaurus],500543.0,100000.0,150271.5,1.502715,1
"Brian Koppelman
David Levien","Brian Koppelman
David Levien","[https://en.wikipedia.org/wiki/Knockaround_Guys, https://en.wikipedia.org/wiki/Solitary_Man_(film)]",19094503.0,30000000.0,-20452748.5,-0.681758283333,2
"Nat Faxon
Jim Rash","Nat Faxon
Jim Rash","[https://en.wikipedia.org/wiki/The_Way,_Way_Back]",23200000.0,5000000.0,6600000.0,1.32,1
Stewart Wade,Stewart Wade,[https://en.wikipedia.org/wiki/Coffee_Date],0.0,0.0,0.0,,1
Sidney J. Furie,Sidney J. Furie,[https://en.wikipedia.org/wiki/Superman_IV:_The_Quest_for_Peace],15700000.0,17000000.0,-9150000.0,-0.538235294118,1
Jay Roach,Jay Roach,"[https://en.wikipedia.org/wiki/Meet_the_Parents, https://en.wikipedia.org/wiki/Austin_Powers_in_Goldmember, https://en.wikipedia.org/wiki/Meet_the_Fockers, https://en.wikipedia.org/wiki/Meet_the_Parents, https://en.wikipedia.org/wiki/Dinner_for_Schmucks, https://en.wikipedia.org/wiki/Meet_the_Fockers, https://en.wikipedia.org/wiki/The_Campaign_(film)]",2180800000.0,497000000.0,593400000.0,1.1939637827,7
Guy Ferland,Guy Ferland,[https://en.wikipedia.org/wiki/Dirty_Dancing:_Havana_Nights],27700000.0,25000000.0,-11150000.0,-0.446,1
David F. Sandberg,David F. Sandberg,[https://en.wikipedia.org/wiki/Lights_Out_(2016_film)],148900000.0,4900000.0,69550000.0,14.193877551,1
"Anthony Abrams
Adam Larson Broder","Anthony Abrams
Adam Larson Broder",[https://en.wikipedia.org/wiki/Pumpkin_(film)],0.0,0.0,0.0,,1
Kevin Donovan,Kevin Donovan,[https://en.wikipedia.org/wiki/The_Tuxedo],105000000.0,60000000.0,-7500000.0,-0.125,1
David Gelb,David Gelb,[https://en.wikipedia.org/wiki/The_Lazarus_Effect_(2015_film)],38400000.0,3300000.0,15900000.0,4.81818181818,1
Michael Patrick King,Michael Patrick King,"[https://en.wikipedia.org/wiki/Sex_and_the_City_(film), https://en.wikipedia.org/wiki/Sex_and_the_City_2, https://en.wikipedia.org/wiki/Sex_and_the_City:_The_Movie]",1125000000.0,225000000.0,337500000.0,1.5,3
Marilyn Agrelo,Marilyn Agrelo,[https://en.wikipedia.org/wiki/An_Invisible_Sign],0.0,0.0,0.0,,1
Jessie Nelson,Jessie Nelson,[https://en.wikipedia.org/wiki/I_Am_Sam],97818139.0,22000000.0,26909069.5,1.22313952273,1
Tony Kaye,Tony Kaye,[https://en.wikipedia.org/wiki/Detachment_(film)],0.0,0.0,0.0,,1
Daniel Algrant,Daniel Algrant,[https://en.wikipedia.org/wiki/Greetings_from_Tim_Buckley],0.0,0.0,0.0,,1
Garry Marshall,Garry Marshall,"[https://en.wikipedia.org/wiki/The_Princess_Diaries_(film), https://en.wikipedia.org/wiki/The_Princess_Diaries_2:_Royal_Engagement, https://en.wikipedia.org/wiki/The_Princess_Diaries_(film), https://en.wikipedia.org/wiki/Raising_Helen, https://en.wikipedia.org/wiki/Georgia_Rule, https://en.wikipedia.org/wiki/Valentine%27s_Day_(2010_film), https://en.wikipedia.org/wiki/New_Year%27s_Eve_(2011_film), https://en.wikipedia.org/wiki/Mother%27s_Day_(2016_film)]",946909778.0,295000000.0,178454889.0,0.604931827119,8
Doug Ellin,Doug Ellin,[https://en.wikipedia.org/wiki/Entourage_(film)],49300000.0,39000000.0,-14350000.0,-0.367948717949,1
"


Clyde Geronimi
Hamilton Luske
Wilfred Jackson


","


Clyde Geronimi
Hamilton Luske
Wilfred Jackson


",[https://en.wikipedia.org/wiki/Cinderella_(1950_film)],263600000.0,2900000.0,128900000.0,44.4482758621,1
William Peter Blatty,William Peter Blatty,[https://en.wikipedia.org/wiki/The_Exorcist_III],39000000.0,11000000.0,8500000.0,0.772727272727,1
Atom Egoyan,Atom Egoyan,"[https://en.wikipedia.org/wiki/Where_the_Truth_Lies, https://en.wikipedia.org/wiki/Devil%27s_Knot_(film)]",5477678.0,40000000.0,-37261161.0,-0.931529025,2
Michael Tiddes,Michael Tiddes,"[https://en.wikipedia.org/wiki/A_Haunted_House_(film), https://en.wikipedia.org/wiki/A_Haunted_House_2, https://en.wikipedia.org/wiki/A_Haunted_House, https://en.wikipedia.org/wiki/Fifty_Shades_of_Black]",166400000.0,14000000.0,69200000.0,4.94285714286,4
"


Kelly Asbury
Lorna Cook


","


Kelly Asbury
Lorna Cook


",[https://en.wikipedia.org/wiki/Spirit:_Stallion_of_the_Cimarron],122600000.0,80000000.0,-18700000.0,-0.23375,1
Terrence Malick,Terrence Malick,"[https://en.wikipedia.org/wiki/The_New_World_(2005_film), https://en.wikipedia.org/wiki/The_Tree_of_Life_(film)]",84800000.0,62000000.0,-19600000.0,-0.316129032258,2
"


Robert Rodriguez
Frank Miller


","


Robert Rodriguez
Frank Miller


",[https://en.wikipedia.org/wiki/Sin_City:_A_Dame_to_Kill_For],39400000.0,65000000.0,-45300000.0,-0.696923076923,1
Liza Johnson,Liza Johnson,"[https://en.wikipedia.org/wiki/Hateship,_Loveship, https://en.wikipedia.org/wiki/Elvis_%26_Nixon]",1400000.0,4000000.0,-3300000.0,-0.825,2
"


Seth Rogen
Evan Goldberg


","


Seth Rogen
Evan Goldberg


","[https://en.wikipedia.org/wiki/This_Is_the_End, https://en.wikipedia.org/wiki/The_Interview]",137300000.0,76000000.0,-7350000.0,-0.0967105263158,2
Rodrigo García,Rodrigo García,"[https://en.wikipedia.org/wiki/Nine_Lives_(2005_film), https://en.wikipedia.org/wiki/Passengers_(2008_film), https://en.wikipedia.org/wiki/Mother_and_Child_(film)]",11362923.0,32500000.0,-26818538.5,-0.8251858,3
Dylan Kidd,Dylan Kidd,"[https://en.wikipedia.org/wiki/Roger_Dodger_(film), https://en.wikipedia.org/wiki/P.S._(film)]",0.0,0.0,0.0,,2
Steven Shainberg,Steven Shainberg,[https://en.wikipedia.org/wiki/Secretary_(film)],9300000.0,4000000.0,650000.0,0.1625,1
Amy Heckerling,Amy Heckerling,"[https://en.wikipedia.org/wiki/Loser_(film), https://en.wikipedia.org/wiki/I_Could_Never_Be_Your_Woman]",27976495.0,44000000.0,-30011752.5,-0.682085284091,2
Matthew Crouch,Matthew Crouch,[https://en.wikipedia.org/wiki/The_Cross_(2009_film)],0.0,0.0,0.0,,1
Martin Campbell,Martin Campbell,"[https://en.wikipedia.org/wiki/Vertical_Limit, https://en.wikipedia.org/wiki/Beyond_Borders_(film), https://en.wikipedia.org/wiki/The_Legend_of_Zorro, https://en.wikipedia.org/wiki/The_Mask_of_Zorro, https://en.wikipedia.org/wiki/Casino_Royale_(2006_film), https://en.wikipedia.org/wiki/Casino_Royale_(2006_film), https://en.wikipedia.org/wiki/Edge_of_Darkness_(2010_film), https://en.wikipedia.org/wiki/Green_Lantern_(film)]",2138968861.0,860000000.0,209484430.5,0.243586547093,8
Scott Walker,Scott Walker,[https://en.wikipedia.org/wiki/The_Frozen_Ground],5617460.0,19200000.0,-16391270.0,-0.853711979167,1
"


Joel Coen
Ethan Coen


","


Joel Coen
Ethan Coen


","[https://en.wikipedia.org/wiki/The_Ladykillers_(2004_film), https://en.wikipedia.org/wiki/Inside_Llewyn_Davis, https://en.wikipedia.org/wiki/Hail,_Caesar!]",173200000.0,68000000.0,18600000.0,0.273529411765,3
Joseph Sargent,Joseph Sargent,[https://en.wikipedia.org/wiki/The_Taking_of_Pelham_One_Two_Three_(1974_film)],18700000.0,5000000.0,4350000.0,0.87,1
Garth Jennings,Garth Jennings,[https://en.wikipedia.org/wiki/The_Hitchhiker%27s_Guide_to_the_Galaxy_(film)],104500000.0,45000000.0,7250000.0,0.161111111111,1
Peter Cattaneo,Peter Cattaneo,[https://en.wikipedia.org/wiki/The_Rocker_(film)],8800000.0,15000000.0,-10600000.0,-0.706666666667,1
Deb Hagan,Deb Hagan,[https://en.wikipedia.org/wiki/College_(2008_film)],6265483.0,7000000.0,-3867258.5,-0.5524655,1
James B. Rogers,James B. Rogers,"[https://en.wikipedia.org/wiki/American_Pie_2, https://en.wikipedia.org/wiki/American_Pie_2]",575000000.0,60000000.0,227500000.0,3.79166666667,2
Roland Joffé,Roland Joffé,[https://en.wikipedia.org/wiki/Captivity_(film)],0.0,0.0,0.0,,1
David Raynr,David Raynr,[https://en.wikipedia.org/wiki/Whatever_It_Takes_(2000_film)],9902115.0,32000000.0,-27048942.5,-0.845279453125,1
Leigh Whannell,Leigh Whannell,[https://en.wikipedia.org/wiki/Insidious:_Chapter_3],113000000.0,10000000.0,46500000.0,4.65,1
Antony Hoffman,Antony Hoffman,[https://en.wikipedia.org/wiki/Red_Planet_(film)],33500000.0,80000000.0,-63250000.0,-0.790625,1
Rian Johnson,Rian Johnson,"[https://en.wikipedia.org/wiki/Brick_(film), https://en.wikipedia.org/wiki/The_Brothers_Bloom, https://en.wikipedia.org/wiki/Looper_(film)]",185900000.0,50450000.0,42500000.0,0.842418235877,3
Robert Shaye,Robert Shaye,[https://en.wikipedia.org/wiki/The_Last_Mimzy],0.0,0.0,0.0,,1
Des McAnuff,Des McAnuff,[https://en.wikipedia.org/wiki/The_Adventures_of_Rocky_and_Bullwinkle],35100000.0,76000000.0,-58450000.0,-0.769078947368,1
Ethan Hawke,Ethan Hawke,[https://en.wikipedia.org/wiki/Chelsea_Walls],60902.0,100000.0,-69549.0,-0.69549,1
Cyrus Nowrasteh,Cyrus Nowrasteh,[https://en.wikipedia.org/wiki/The_Young_Messiah_(film)],7300000.0,18500000.0,-14850000.0,-0.802702702703,1
Genndy Tartakovsky[1],Genndy Tartakovsky[1],[https://en.wikipedia.org/wiki/Hotel_Transylvania],358400000.0,85000000.0,94200000.0,1.10823529412,1
Kevin Munroe,Kevin Munroe,"[https://en.wikipedia.org/wiki/Dylan_Dog:_Dead_of_Night, https://en.wikipedia.org/wiki/Ratchet_%26_Clank_(film)]",19634062.0,40000000.0,-30182969.0,-0.754574225,2
Roger Donaldson,Roger Donaldson,"[https://en.wikipedia.org/wiki/Thirteen_Days_(film), https://en.wikipedia.org/wiki/The_Recruit, https://en.wikipedia.org/wiki/The_World%27s_Fastest_Indian]",186097690.0,151000000.0,-57951155.0,-0.383782483444,3
Charles Herman-Wurmfeld,Charles Herman-Wurmfeld,"[https://en.wikipedia.org/wiki/Kissing_Jessica_Stein, https://en.wikipedia.org/wiki/Legally_Blonde_2:_Red,_White_%26_Blonde, https://en.wikipedia.org/wiki/The_Hammer_(2007_film)]",134900000.0,46000000.0,21450000.0,0.466304347826,3
Scott Hicks,Scott Hicks,"[https://en.wikipedia.org/wiki/Hearts_in_Atlantis_(film), https://en.wikipedia.org/wiki/No_Reservations_(film), https://en.wikipedia.org/wiki/The_Lucky_One_(film)]",222901050.0,84000000.0,27450525.0,0.326791964286,3
"


Eric Darnell
Simon J. Smith


","


Eric Darnell
Simon J. Smith


",[https://en.wikipedia.org/wiki/Penguins_of_Madagascar],373000000.0,132000000.0,54500000.0,0.412878787879,1
"


Ron Clements
John Musker


","


Ron Clements
John Musker


","[https://en.wikipedia.org/wiki/The_Princess_and_the_Frog, https://en.wikipedia.org/wiki/Moana_(2016_film)]",884200000.0,255000000.0,187100000.0,0.733725490196,2
"


Anthony Bell
Ben Gluck


","


Anthony Bell
Ben Gluck


",[https://en.wikipedia.org/wiki/Alpha_and_Omega_(film)],50500000.0,20000000.0,5250000.0,0.2625,1
Ed Harris,Ed Harris,"[https://en.wikipedia.org/wiki/Pollock_(film), https://en.wikipedia.org/wiki/Appaloosa_(film)]",27665851.0,20000000.0,-6167074.5,-0.308353725,2
Tim Fywell,Tim Fywell,[https://en.wikipedia.org/wiki/Ice_Princess],27600000.0,25000000.0,-11200000.0,-0.448,1
"


Nicholas Stoller
Doug Sweetland


","


Nicholas Stoller
Doug Sweetland


",[https://en.wikipedia.org/wiki/Storks_(film)],182400000.0,70000000.0,21200000.0,0.302857142857,1
Vondie Curtis-Hall,Vondie Curtis-Hall,[https://en.wikipedia.org/wiki/Waist_Deep],0.0,0.0,0.0,,1
Ben Lewin,Ben Lewin,[https://en.wikipedia.org/wiki/The_Sessions_(film)],9138338.0,1000000.0,3569169.0,3.569169,1
Mark Brown,Mark Brown,[https://en.wikipedia.org/wiki/Two_Can_Play_That_Game],22391450.0,13000000.0,-1804275.0,-0.138790384615,1
Joshua Seftel,Joshua Seftel,"[https://en.wikipedia.org/wiki/War,_Inc.]",1296184.0,10000000.0,-9351908.0,-0.9351908,1
Wally Pfister,Wally Pfister,[https://en.wikipedia.org/wiki/Transcendence_(2014_film)],103000000.0,100000000.0,-48500000.0,-0.485,1
Mathieu Kassovitz,Mathieu Kassovitz,"[https://en.wikipedia.org/wiki/Gothika, https://en.wikipedia.org/wiki/Babylon_A.D.]",213700000.0,110000000.0,-3150000.0,-0.0286363636364,2
Matthew Diamond,Matthew Diamond,[https://en.wikipedia.org/wiki/The_Oogieloves_in_the_Big_Balloon_Adventure],1100000.0,20000000.0,-19450000.0,-0.9725,1
